date,latitude,longitude,no2_satellite
2020-03-08,19.15,73.01,116.2646
2020-03-08,19.15,73.05,87.9649
2020-03-08,19.19,72.77,120.756
2020-03-08,19.19,72.81,132.2368
2020-03-08,19.19,72.85,135.7367
2020-03-08,19.19,72.89,139.7929
2020-03-08,19.19,72.93,123.2524
2020-03-08,19.19,72.97,107.7524
2020-03-08,19.19,73.01,115.9641
2020-03-08,19.19,73.05,92.8435
2020-03-08,19.23,72.77,98.0311
2020-03-08,19.23,72.81,106.5038
2020-03-08,19.23,72.85,102.7871
2020-03-08,19.23,72.89,106.6332
2020-03-08,19.23,72.93,108.4962
2020-03-08,19.23,72.97,114.8066
2020-03-08,19.23,73.01,95.1683
2020-03-08,19.23,73.05,95.1893
2020-03-08,19.27,72.77,85.9395
2020-03-08,19.27,72.81,107.5498
2020-03-08,19.27,72.85,117.1826
2020-03-08,19.27,72.89,110.904
2020-03-08,19.27,72.93,103.6873
2020-03-08,19.27,72.97,83.2187
2020-03-08,19.27,73.01,108.4234
2020-03-08,19.27,73.05,68.0462
2020-03-08,19.31,72.77,81.0888
2020-03-08,19.31,72.81,89.7026
2020-03-08,19.31,72.85,95.2279
2020-03-08,19.31,72.89,86.9887
2020-03-08,19.31,72.93,92.3206
2020-03-08,19.31,72.97,87.2504
2020-03-08,19.31,73.01,75.6684
2020-03-08,19.31,73.05,71.0651
2020-03-08,19.35,72.77,84.7896
2020-03-08,19.35,72.81,83.1371
2020-03-08,19.35,72.85,79.239
2020-03-08,19.35,72.89,67.8639
2020-03-08,19.35,72.93,88.2471
2020-03-08,19.35,72.97,70.8618
2020-03-08,19.35,73.01,79.8509
2020-03-08,19.35,73.05,69.7729
2020-03-09,18.87,72.77,87.7547
2020-03-09,18.87,72.81,95.2814
2020-03-09,18.87,72.85,75.9762
2020-03-09,18.87,72.89,86.9083
2020-03-09,18.87,72.93,94.4372
2020-03-09,18.87,72.97,82.6323
2020-03-09,18.87,73.01,97.7913
2020-03-09,18.87,73.05,86.211
2020-03-09,18.91,72.77,94.6073
2020-03-09,18.91,72.81,106.9369
2020-03-09,18.91,72.85,106.8121
2020-03-09,18.91,72.89,111.1751
2020-03-09,18.91,72.93,97.4472
2020-03-09,18.91,72.97,79.7818
2020-03-09,18.91,73.01,80.6305
2020-03-09,18.91,73.05,85.3456
2020-03-09,18.95,72.77,110.8777
2020-03-09,18.95,72.81,113.2848
2020-03-09,18.95,72.85,114.6584
2020-03-09,18.95,72.89,128.5882
2020-03-09,18.95,72.93,109.3141
2020-03-09,18.95,72.97,97.4533
2020-03-09,18.95,73.01,96.2791
2020-03-09,18.95,73.05,93.1527
2020-03-09,18.99,72.77,129.4352
2020-03-09,18.99,72.81,146.5124
2020-03-09,18.99,72.85,136.7489
2020-03-09,18.99,72.89,135.4372
2020-03-09,18.99,72.93,139.9759
2020-03-09,18.99,72.97,115.9397
2020-03-09,18.99,73.01,98.2279
2020-03-09,18.99,73.05,107.2666
2020-03-09,19.03,72.77,139.6812
2020-03-09,19.03,72.81,140.0522
2020-03-09,19.03,72.85,161.6903
2020-03-09,19.03,72.89,157.8333
2020-03-09,19.03,72.93,154.9332
2020-03-09,19.03,72.97,119.3794
2020-03-09,19.03,73.01,116.0095
2020-03-09,19.03,73.05,104.8318
2020-03-09,19.07,72.77,131.8008
2020-03-09,19.07,72.81,170.9624
2020-03-09,19.07,72.85,180.8256
2020-03-09,19.07,72.89,177.8096
2020-03-09,19.07,72.93,165.4091
2020-03-09,19.07,72.97,133.3789
2020-03-09,19.07,73.01,105.2092
2020-03-09,19.07,73.05,104.7579
2020-03-09,19.11,72.77,131.8142
2020-03-09,19.11,72.81,159.4381
2020-03-09,19.11,72.85,157.0555
2020-03-09,19.11,72.89,176.8466
2020-03-09,19.11,72.93,160.4362
2020-03-09,19.11,72.97,124.0248
2020-03-09,19.11,73.01,122.3567
2020-03-09,19.11,73.05,105.219
2020-03-09,19.15,72.77,121.3761
2020-03-09,19.15,72.81,138.2783
2020-03-09,19.15,72.85,140.1245
2020-03-09,19.15,72.89,146.4585
2020-03-09,19.15,72.93,137.7618
2020-03-09,19.15,72.97,122.8151
2020-03-09,19.15,73.01,119.9986
2020-03-09,19.15,73.05,101.7397
2020-03-09,19.19,72.77,121.5007
2020-03-09,19.19,72.81,120.0103
2020-03-09,19.19,72.85,131.8284
2020-03-09,19.19,72.89,128.9734
2020-03-09,19.19,72.93,123.5964
2020-03-09,19.19,72.97,122.1042
2020-03-09,19.19,73.01,96.3148
2020-03-09,19.19,73.05,80.9235
2020-03-09,19.23,72.77,104.1551
2020-03-09,19.23,72.81,108.1393
2020-03-09,19.23,72.85,118.2893
2020-03-09,19.23,72.89,114.8972
2020-03-09,19.23,72.93,111.0933
2020-03-09,19.23,72.97,103.1697
2020-03-09,19.23,73.01,103.5092
2020-03-09,19.23,73.05,98.8316
2020-03-09,19.27,72.77,90.029
2020-03-09,19.27,72.81,96.7729
2020-03-09,19.27,72.85,112.0115
2020-03-09,19.27,72.89,89.0028
2020-03-09,19.27,72.93,95.1535
2020-03-09,19.27,72.97,80.9898
2020-03-09,19.27,73.01,90.2842
2020-03-09,19.27,73.05,77.3385
2020-03-09,19.31,72.77,78.6542
2020-03-09,19.31,72.81,75.5684
2020-03-09,19.31,72.85,88.0577
2020-03-09,19.31,72.89,92.2007
2020-03-09,19.31,72.93,77.6601
2020-03-09,19.31,72.97,73.4242
2020-03-09,19.31,73.01,106.9369
2020-03-09,19.31,73.05,82.2213
2020-03-09,19.35,72.77,88.144
2020-03-09,19.35,72.81,78.4627
2020-03-09,19.35,72.85,82.2524
2020-03-09,19.35,72.89,84.198
2020-03-09,19.35,72.93,77.4206
2020-03-09,19.35,72.97,87.4774
2020-03-09,19.35,73.01,81.1396
2020-03-09,19.35,73.05,69.8965
2020-03-10,18.87,72.77,89.0635
2020-03-10,18.87,72.81,83.5063
2020-03-10,18.87,72.85,85.9422
2020-03-10,18.87,72.89,100.1678
2020-03-10,18.87,72.93,90.475
2020-03-10,18.87,72.97,80.2315
2020-03-10,18.87,73.01,87.097
2020-03-10,18.87,73.05,69.2617
2020-03-10,18.91,72.77,88.4323
2020-03-10,18.91,72.81,98.032
2020-03-10,18.91,72.85,105.3728
2020-03-10,18.91,72.89,100.103
2020-03-10,18.91,72.93,98.6123
2020-03-10,18.91,72.97,97.0351
2020-03-10,18.91,73.01,94.9595
2020-03-10,18.91,73.05,96.8084
2020-03-10,18.95,72.77,91.4425
2020-03-10,18.95,72.81,105.3728
2020-03-10,18.95,72.85,113.2266
2020-03-10,18.95,72.89,126.3114
2020-03-10,18.95,72.93,125.4381
2020-03-10,18.95,72.97,117.9118
2020-03-10,18.95,73.01,109.5998
2020-03-10,18.95,73.05,91.4353
2020-03-10,18.99,72.77,117.8493
2020-03-10,18.99,72.81,141.6475
2020-03-10,18.99,72.85,117.535
2020-03-10,18.99,72.89,136.746
2020-03-10,18.99,72.93,132.4293
2020-03-10,18.99,72.97,119.5873
2020-03-10,18.99,73.01,114.6782
2020-03-10,18.99,73.05,89.3584
2020-03-10,19.03,72.77,128.7241
2020-03-10,19.03,72.81,151.9105
2020-03-10,19.03,72.85,151.623
2020-03-10,19.03,72.89,153.8696
2020-03-10,19.03,72.93,148.5334
2020-03-10,19.03,72.97,131.8111
2020-03-10,19.03,73.01,128.047
2020-03-10,19.03,73.05,99.292
2020-03-10,19.07,72.77,132.2095
2020-03-10,19.07,72.81,164.9537
2020-03-10,19.07,72.85,179.8193
2020-03-10,19.07,72.89,187.499
2020-03-10,19.07,72.93,160.0889
2020-03-10,19.07,72.97,141.2418
2020-03-10,19.07,73.01,123.1133
2020-03-10,19.07,73.05,109.3818
2020-03-10,19.11,72.77,135.3633
2020-03-10,19.11,72.81,158.4476
2020-03-10,19.11,72.85,169.8639
2020-03-10,19.11,72.89,169.3703
2020-03-10,19.11,72.93,161.9035
2020-03-10,19.11,72.97,141.4829
2020-03-10,19.11,73.01,117.8448
2020-03-10,19.11,73.05,103.8583
2020-03-10,19.15,72.77,120.7366
2020-03-10,19.15,72.81,149.8463
2020-03-10,19.15,72.85,131.5176
2020-03-10,19.15,72.89,159.9973
2020-03-10,19.15,72.93,132.632
2020-03-10,19.15,72.97,127.8327
2020-03-10,19.15,73.01,111.7485
2020-03-10,19.15,73.05,101.7209
2020-03-10,19.19,72.77,124.9641
2020-03-10,19.19,72.81,118.6688
2020-03-10,19.19,72.85,121.8771
2020-03-10,19.19,72.89,125.6737
2020-03-10,19.19,72.93,116.179
2020-03-10,19.19,72.97,114.3518
2020-03-10,19.19,73.01,106.0896
2020-03-10,19.19,73.05,96.0889
2020-03-10,19.23,72.77,114.0848
2020-03-10,19.23,72.81,102.5653
2020-03-10,19.23,72.85,130.1482
2020-03-10,19.23,72.89,112.4363
2020-03-10,19.23,72.93,95.3697
2020-03-10,19.23,72.97,94.8375
2020-03-10,19.23,73.01,99.8805
2020-03-10,19.23,73.05,97.6061
2020-03-10,19.27,72.77,93.8656
2020-03-10,19.27,72.81,87.0651
2020-03-10,19.27,72.85,88.864
2020-03-10,19.27,72.89,100.7434
2020-03-10,19.27,72.93,89.2445
2020-03-10,19.27,72.97,80.259
2020-03-10,19.27,73.01,91.4738
2020-03-10,19.27,73.05,78.3709
2020-03-10,19.31,72.77,83.219
2020-03-10,19.31,72.81,81.5119
2020-03-10,19.31,72.85,99.6712
2020-03-10,19.31,72.89,78.8967
2020-03-10,19.31,72.93,77.1891
2020-03-10,19.31,72.97,91.2042
2020-03-10,19.31,73.01,62.193
2020-03-10,19.31,73.05,92.8394
2020-03-10,19.35,72.77,79.7816
2020-03-10,19.35,72.81,85.2393
2020-03-10,19.35,72.85,79.751
2020-03-10,19.35,72.89,70.3921
2020-03-10,19.35,72.93,82.2996
2020-03-10,19.35,72.97,86.9827
2020-03-10,19.35,73.01,67.1702
2020-03-10,19.35,73.05,70.6467
2020-03-11,18.87,72.77,80.7696
2020-03-11,18.87,72.81,94.7979
2020-03-11,18.87,72.85,95.1048
2020-03-11,18.87,72.89,106.2275
2020-03-11,18.87,72.93,84.4763
2020-03-11,18.87,72.97,92.9901
2020-03-11,18.87,73.01,86.0264
2020-03-11,18.87,73.05,85.4761
2020-03-11,18.91,72.77,90.4642
2020-03-11,18.91,72.81,86.7498
2020-03-11,18.91,72.85,101.8674
2020-03-11,18.91,72.89,107.5786
2020-03-11,18.91,72.93,114.3753
2020-03-11,18.91,72.97,89.7234
2020-03-11,18.91,73.01,94.8566
2020-03-11,18.91,73.05,73.5862
2020-03-11,18.95,72.77,98.3163
2020-03-11,18.95,72.81,109.5308
2020-03-11,18.95,72.85,110.5034
2020-03-11,18.95,72.89,120.7572
2020-03-11,18.95,72.93,112.8472
2020-03-11,18.95,72.97,107.5786
2020-03-11,18.95,73.01,92.265
2020-03-11,18.95,73.05,76.3854
2020-03-11,18.99,72.77,112.9222
2020-03-11,18.99,72.81,133.1026
2020-03-11,18.99,72.85,141.5676
2020-03-11,18.99,72.89,137.5466
2020-03-11,18.99,72.93,134.0596
2020-03-11,18.99,72.97,110.3784
2020-03-11,18.99,73.01,109.0099
2020-03-11,18.99,73.05,103.9165
2020-03-11,19.03,72.77,118.1693
2020-03-11,19.03,72.81,140.6372
2020-03-11,19.03,72.85,155.5627
2020-03-11,19.03,72.89,151.5764
2020-03-11,19.03,72.93,133.826
2020-03-11,19.03,72.97,138.0918
2020-03-11,19.03,73.01,117.5998
2020-03-11,19.03,73.05,99.7786
2020-03-11,19.07,72.77,128.571
2020-03-11,19.07,72.81,145.2062
2020-03-11,19.07,72.85,177.4158
2020-03-11,19.07,72.89,189.6613
2020-03-11,19.07,72.93,167.8079
2020-03-11,19.07,72.97,144.3935
2020-03-11,19.07,73.01,111.6586
2020-03-11,19.07,73.05,93.6581
2020-03-11,19.11,72.77,129.5275
2020-03-11,19.11,72.81,152.0186
2020-03-11,19.11,72.85,172.9724
2020-03-11,19.11,72.89,168.5412
2020-03-11,19.11,72.93,144.9137
2020-03-11,19.11,72.97,141.7504
2020-03-11,19.11,73.01,119.0029
2020-03-11,19.11,73.05,107.5786
2020-03-11,19.15,72.77,124.8572
2020-03-11,19.15,72.81,140.0457
2020-03-11,19.15,72.85,146.3385
2020-03-11,19.15,72.89,158.6315
2020-03-11,19.15,72.93,160.7264
2020-03-11,19.15,72.97,125.6893
2020-03-11,19.15,73.01,116.2833
2020-03-11,19.15,73.05,105.8881
2020-03-11,19.19,72.77,113.1943
2020-03-11,19.19,72.81,129.0738
2020-03-11,19.19,72.85,129.8089
2020-03-11,19.19,72.89,121.3241
2020-03-11,19.19,72.93,117.3821
2020-03-11,19.19,72.97,112.595
2020-03-11,19.19,73.01,95.4757
2020-03-11,19.19,73.05,96.7979
2020-03-11,19.23,72.77,107.491
2020-03-11,19.23,72.81,119.7041
2020-03-11,19.23,72.85,115.9798
2020-03-11,19.23,72.89,114.8164
2020-03-11,19.23,72.93,110.8454
2020-03-11,19.23,72.97,99.0487
2020-03-11,19.23,73.01,92.4156
2020-03-11,19.23,73.05,92.2473
2020-03-11,19.27,72.77,84.7732
2020-03-11,19.27,72.81,93.1062
2020-03-11,19.27,72.85,105.2012
2020-03-11,19.27,72.89,91.4816
2020-03-11,19.27,72.93,90.9793
2020-03-11,19.27,72.97,88.2455
2020-03-11,19.27,73.01,98.6281
2020-03-11,19.27,73.05,74.1715
2020-03-11,19.31,72.77,79.8787
2020-03-11,19.31,72.81,78.7238
2020-03-11,19.31,72.85,80.4311
2020-03-11,19.31,72.89,96.0213
2020-03-11,19.31,72.93,81.5158
2020-03-11,19.31,72.97,107.5786
2020-03-11,19.31,73.01,76.9485
2020-03-11,19.31,73.05,70.7688
2020-03-11,19.35,72.77,81.9967
2020-03-11,19.35,72.81,73.8585
2020-03-11,19.35,72.85,62.0781
2020-03-11,19.35,72.89,80.0766
2020-03-11,19.35,72.93,77.887
2020-03-11,19.35,72.97,71.0143
2020-03-11,19.35,73.01,82.6604
2020-03-11,19.35,73.05,73.8231
2020-03-12,18.87,72.77,70.197
2020-03-12,18.87,72.81,89.8779
2020-03-12,18.87,72.85,91.3425
2020-03-12,18.87,72.89,91.5895
2020-03-12,18.87,72.93,78.5197
2020-03-12,18.87,72.97,86.4918
2020-03-12,18.87,73.01,78.8128
2020-03-12,18.87,73.05,71.9365
2020-03-12,18.91,72.77,84.2691
2020-03-12,18.91,72.81,107.4093
2020-03-12,18.91,72.85,119.277
2020-03-12,18.91,72.89,114.5905
2020-03-12,18.91,72.93,92.5
2020-03-12,18.91,72.97,104.1739
2020-03-12,18.91,73.01,87.8505
2020-03-12,18.91,73.05,68.0418
2020-03-12,18.95,72.77,102.2934
2020-03-12,18.95,72.81,113.2337
2020-03-12,18.95,72.85,118.8344
2020-03-12,18.95,72.89,118.629
2020-03-12,18.95,72.93,103.7608
2020-03-12,18.95,72.97,101.2335
2020-03-12,18.95,73.01,100.4655
2020-03-12,18.95,73.05,84.7939
2020-03-12,18.99,72.77,110.4402
2020-03-12,18.99,72.81,120.7275
2020-03-12,18.99,72.85,124.1105
2020-03-12,18.99,72.89,127.4865
2020-03-12,18.99,72.93,131.4744
2020-03-12,18.99,72.97,114.0031
2020-03-12,18.99,73.01,105.5969
2020-03-12,18.99,73.05,97.1322
2020-03-12,19.03,72.77,119.7514
2020-03-12,19.03,72.81,161.179
2020-03-12,19.03,72.85,153.9336
2020-03-12,19.03,72.89,155.9289
2020-03-12,19.03,72.93,138.3004
2020-03-12,19.03,72.97,141.9862
2020-03-12,19.03,73.01,125.6714
2020-03-12,19.03,73.05,83.7714
2020-03-12,19.07,72.77,125.6568
2020-03-12,19.07,72.81,151.8379
2020-03-12,19.07,72.85,188.5314
2020-03-12,19.07,72.89,180.5333
2020-03-12,19.07,72.93,163.0597
2020-03-12,19.07,72.97,137.6679
2020-03-12,19.07,73.01,111.5301
2020-03-12,19.07,73.05,116.139
2020-03-12,19.11,72.77,115.3665
2020-03-12,19.11,72.81,168.0218
2020-03-12,19.11,72.85,146.278
2020-03-12,19.11,72.89,153.4543
2020-03-12,19.11,72.93,155.1338
2020-03-12,19.11,72.97,134.6212
2020-03-12,19.11,73.01,107.1089
2020-03-12,19.11,73.05,102.2568
2020-03-12,19.15,72.77,122.5361
2020-03-12,19.15,72.81,143.4396
2020-03-12,19.15,72.85,122.7774
2020-03-12,19.15,72.89,158.0503
2020-03-12,19.15,72.93,133.9801
2020-03-12,19.15,72.97,124.1179
2020-03-12,19.15,73.01,109.527
2020-03-12,19.15,73.05,90.5558
2020-03-12,19.19,72.77,114.7542
2020-03-12,19.19,72.81,137.7919
2020-03-12,19.19,72.85,125.3623
2020-03-12,19.19,72.89,108.981
2020-03-12,19.19,72.93,124.8349
2020-03-12,19.19,72.97,108.9713
2020-03-12,19.19,73.01,110.9036
2020-03-12,19.19,73.05,93.4091
2020-03-12,19.23,72.77,98.0491
2020-03-12,19.23,72.81,96.9354
2020-03-12,19.23,72.85,98.9579
2020-03-12,19.23,72.89,108.1969
2020-03-12,19.23,72.93,105.3343
2020-03-12,19.23,72.97,98.4734
2020-03-12,19.23,73.01,85.8995
2020-03-12,19.23,73.05,75.6725
2020-03-12,19.27,72.77,88.7498
2020-03-12,19.27,72.81,104.0142
2020-03-12,19.27,72.85,98.3507
2020-03-12,19.27,72.89,105.9765
2020-03-12,19.27,72.93,89.1755
2020-03-12,19.27,72.97,91.0705
2020-03-12,19.27,73.01,87.6864
2020-03-12,19.27,73.05,93.2251
2020-03-12,19.31,72.77,86.4027
2020-03-12,19.31,72.81,99.9803
2020-03-12,19.31,72.85,89.9746
2020-03-12,19.31,72.89,70.6589
2020-03-12,19.31,72.93,89.0143
2020-03-12,19.31,72.97,92.2592
2020-03-12,19.31,73.01,75.6649
2020-03-12,19.31,73.05,80.5364
2020-03-12,19.35,72.77,77.7693
2020-03-12,19.35,72.81,76.6236
2020-03-12,19.35,72.85,74.7571
2020-03-12,19.35,72.89,72.6631
2020-03-12,19.35,72.93,79.8595
2020-03-12,19.35,72.97,71.4063
2020-03-12,19.35,73.01,85.9279
2020-03-12,19.35,73.05,80.8945
2020-03-13,18.87,72.77,71.2408
2020-03-13,18.87,72.81,83.7066
2020-03-13,18.87,72.85,87.432
2020-03-13,18.87,72.89,77.6008
2020-03-13,18.87,72.93,87.8711
2020-03-13,18.87,72.97,92.9417
2020-03-13,18.87,73.01,84.3968
2020-03-13,18.87,73.05,68.6138
2020-03-13,18.91,72.77,86.7236
2020-03-13,18.91,72.81,101.1082
2020-03-13,18.91,72.85,105.574
2020-03-13,18.91,72.89,102.7949
2020-03-13,18.91,72.93,100.4672
2020-03-13,18.91,72.97,101.3638
2020-03-13,18.91,73.01,104.5782
2020-03-13,18.91,73.05,84.6919
2020-03-13,18.95,72.77,106.0885
2020-03-13,18.95,72.81,97.4261
2020-03-13,18.95,72.85,107.3108
2020-03-13,18.95,72.89,123.3068
2020-03-13,18.95,72.93,115.819
2020-03-13,18.95,72.97,102.0185
2020-03-13,18.95,73.01,106.7976
2020-03-13,18.95,73.05,80.7265
2020-03-13,18.99,72.77,113.8217
2020-03-13,18.99,72.81,125.7804
2020-03-13,18.99,72.85,143.3089
2020-03-13,18.99,72.89,133.0826
2020-03-13,18.99,72.93,140.2515
2020-03-13,18.99,72.97,121.3328
2020-03-13,18.99,73.01,101.3729
2020-03-13,18.99,73.05,97.013
2020-03-13,19.03,72.77,120.5364
2020-03-13,19.03,72.81,139.1059
2020-03-13,19.03,72.85,159.4455
2020-03-13,19.03,72.89,152.1077
2020-03-13,19.03,72.93,137.2572
2020-03-13,19.03,72.97,138.3261
2020-03-13,19.03,73.01,127.3577
2020-03-13,19.03,73.05,102.2385
2020-03-13,19.07,72.77,130.7761
2020-03-13,19.07,72.81,147.7102
2020-03-13,19.07,72.85,174.7564
2020-03-13,19.07,72.89,168.0013
2020-03-13,19.07,72.93,138.202
2020-03-13,19.07,72.97,133.324
2020-03-13,19.07,73.01,118.6297
2020-03-13,19.07,73.05,101.891
2020-03-13,19.11,72.77,129.777
2020-03-13,19.11,72.81,142.2272
2020-03-13,19.11,72.85,172.3011
2020-03-13,19.11,72.89,168.1385
2020-03-13,19.11,72.93,143.0853
2020-03-13,19.11,72.97,122.758
2020-03-13,19.11,73.01,123.8186
2020-03-13,19.11,73.05,74.7516
2020-03-13,19.15,72.77,120.7416
2020-03-13,19.15,72.81,137.272
2020-03-13,19.15,72.85,145.0422
2020-03-13,19.15,72.89,135.8263
2020-03-13,19.15,72.93,145.0667
2020-03-13,19.15,72.97,125.4778
2020-03-13,19.15,73.01,106.13
2020-03-13,19.15,73.05,104.1226
2020-03-13,19.19,72.77,105.0761
2020-03-13,19.19,72.81,121.6513
2020-03-13,19.19,72.85,120.6745
2020-03-13,19.19,72.89,131.8067
2020-03-13,19.19,72.93,128.6095
2020-03-13,19.19,72.97,109.0958
2020-03-13,19.19,73.01,104.407
2020-03-13,19.19,73.05,85.9931
2020-03-13,19.23,72.77,108.9847
2020-03-13,19.23,72.81,113.8776
2020-03-13,19.23,72.85,113.768
2020-03-13,19.23,72.89,116.673
2020-03-13,19.23,72.93,113.8018
2020-03-13,19.23,72.97,98.6652
2020-03-13,19.23,73.01,80.1487
2020-03-13,19.23,73.05,67.6119
2020-03-13,19.27,72.77,82.6374
2020-03-13,19.27,72.81,97.4359
2020-03-13,19.27,72.85,97.5519
2020-03-13,19.27,72.89,107.4771
2020-03-13,19.27,72.93,99.5749
2020-03-13,19.27,72.97,89.8787
2020-03-13,19.27,73.01,93.9211
2020-03-13,19.27,73.05,93.824
2020-03-13,19.31,72.77,72.3555
2020-03-13,19.31,72.81,84.9315
2020-03-13,19.31,72.85,87.2645
2020-03-13,19.31,72.89,87.379
2020-03-13,19.31,72.93,100.8781
2020-03-13,19.31,72.97,95.8413
2020-03-13,19.31,73.01,95.1671
2020-03-13,19.31,73.05,66.1349
2020-03-13,19.35,72.77,73.0522
2020-03-13,19.35,72.81,73.8713
2020-03-13,19.35,72.85,89.5885
2020-03-13,19.35,72.89,83.7169
2020-03-13,19.35,72.93,86.4582
2020-03-13,19.35,72.97,105.0761
2020-03-13,19.35,73.01,65.7997
2020-03-13,19.35,73.05,55.5154
2020-03-14,18.87,72.77,93.9584
2020-03-14,18.87,72.81,66.021
2020-03-14,18.87,72.85,90.5318
2020-03-14,18.87,72.89,95.779
2020-03-14,18.87,72.93,79.7935
2020-03-14,18.87,72.97,80.4482
2020-03-14,18.87,73.01,92.496
2020-03-14,18.87,73.05,82.8431
2020-03-14,18.91,72.77,86.8565
2020-03-14,18.91,72.81,100.3596
2020-03-14,18.91,72.85,94.4512
2020-03-14,18.91,72.89,87.2889
2020-03-14,18.91,72.93,103.1065
2020-03-14,18.91,72.97,93.3238
2020-03-14,18.91,73.01,110.6907
2020-03-14,18.91,73.05,88.6416
2020-03-14,18.95,72.77,113.2493
2020-03-14,18.95,72.81,100.2047
2020-03-14,18.95,72.85,102.2327
2020-03-14,18.95,72.89,127.6897
2020-03-14,18.95,72.93,111.8905
2020-03-14,18.95,72.97,94.2324
2020-03-14,18.95,73.01,96.8608
2020-03-14,18.95,73.05,100.891
2020-03-14,18.99,72.77,118.8671
2020-03-14,18.99,72.81,136.7094
2020-03-14,18.99,72.85,131.3463
2020-03-14,18.99,72.89,130.5553
2020-03-14,18.99,72.93,129.897
2020-03-14,18.99,72.97,124.4558
2020-03-14,18.99,73.01,90.2004
2020-03-14,18.99,73.05,109.1647
2020-03-14,19.03,72.77,133.4597
2020-03-14,19.03,72.81,147.634
2020-03-14,19.03,72.85,157.9164
2020-03-14,19.03,72.89,161.859
2020-03-14,19.03,72.93,135.9876
2020-03-14,19.03,72.97,126.6544
2020-03-14,19.03,73.01,106.2573
2020-03-14,19.03,73.05,97.1572
2020-03-14,19.07,72.77,132.0638
2020-03-14,19.07,72.81,156.6277
2020-03-14,19.07,72.85,175.5057
2020-03-14,19.07,72.89,170.2765
2020-03-14,19.07,72.93,159.5279
2020-03-14,19.07,72.97,125.687
2020-03-14,19.07,73.01,124.8427
2020-03-14,19.07,73.05,93.8448
2020-03-14,19.11,72.77,127.5096
2020-03-14,19.11,72.81,155.3004
2020-03-14,19.11,72.85,159.9264
2020-03-14,19.11,72.89,165.1799
2020-03-14,19.11,72.93,152.4801
2020-03-14,19.11,72.97,132.8987
2020-03-14,19.11,73.01,121.2204
2020-03-14,19.11,73.05,106.2818
2020-03-14,19.15,72.77,123.2178
2020-03-14,19.15,72.81,134.9713
2020-03-14,19.15,72.85,154.6557
2020-03-14,19.15,72.89,151.7686
2020-03-14,19.15,72.93,147.8393
2020-03-14,19.15,72.97,131.4549
2020-03-14,19.15,73.01,93.9114
2020-03-14,19.15,73.05,100.804
2020-03-14,19.19,72.77,102.2787
2020-03-14,19.19,72.81,109.2362
2020-03-14,19.19,72.85,113.9912
2020-03-14,19.19,72.89,127.3718
2020-03-14,19.19,72.93,111.7738
2020-03-14,19.19,72.97,109.0812
2020-03-14,19.19,73.01,101.8813
2020-03-14,19.19,73.05,100.891
2020-03-14,19.23,72.77,87.6502
2020-03-14,19.23,72.81,115.3339
2020-03-14,19.23,72.85,98.2522
2020-03-14,19.23,72.89,97.8395
2020-03-14,19.23,72.93,106.0692
2020-03-14,19.23,72.97,96.1502
2020-03-14,19.23,73.01,81.9439
2020-03-14,19.23,73.05,72.2021
2020-03-14,19.27,72.77,92.1399
2020-03-14,19.27,72.81,110.5649
2020-03-14,19.27,72.85,95.9766
2020-03-14,19.27,72.89,90.5969
2020-03-14,19.27,72.93,93.1208
2020-03-14,19.27,72.97,76.9513
2020-03-14,19.27,73.01,93.7387
2020-03-14,19.27,73.05,80.2256
2020-03-14,19.31,72.77,74.3596
2020-03-14,19.31,72.81,79.4211
2020-03-14,19.31,72.85,86.7813
2020-03-14,19.31,72.89,84.9643
2020-03-14,19.31,72.93,88.1247
2020-03-14,19.31,72.97,79.5306
2020-03-14,19.31,73.01,71.5987
2020-03-14,19.31,73.05,70.4387
2020-03-14,19.35,72.77,81.5077
2020-03-14,19.35,72.81,83.5952
2020-03-14,19.35,72.85,80.1674
2020-03-14,19.35,72.89,68.1024
2020-03-14,19.35,72.93,80.7302
2020-03-14,19.35,72.97,79.0206
2020-03-14,19.35,73.01,76.9151
2020-03-14,19.35,73.05,64.6068
2020-03-15,18.87,72.77,81.4457
2020-03-15,18.87,72.81,91.5862
2020-03-15,18.87,72.85,82.6372
2020-03-15,18.87,72.89,82.6642
2020-03-15,18.87,72.93,93.514
2020-03-15,18.87,72.97,87.7556
2020-03-15,18.87,73.01,81.6757
2020-03-15,18.87,73.05,73.4668
2020-03-15,18.91,72.77,100.3061
2020-03-15,18.91,72.81,100.2264
2020-03-15,18.91,72.85,96.8419
2020-03-15,18.91,72.89,110.4198
2020-03-15,18.91,72.93,106.8692
2020-03-15,18.91,72.97,91.6207
2020-03-15,18.91,73.01,81.6182
2020-03-15,18.91,73.05,93.302
2020-03-15,18.95,72.77,102.3574
2020-03-15,18.95,72.81,110.8112
2020-03-15,18.95,72.85,125.2857
2020-03-15,18.95,72.89,114.5966
2020-03-15,18.95,72.93,117.424
2020-03-15,18.95,72.97,87.2927
2020-03-15,18.95,73.01,81.6178
2020-03-15,18.95,73.05,83.0792
2020-03-15,18.99,72.77,107.5971
2020-03-15,18.99,72.81,131.9943
2020-03-15,18.99,72.85,140.1756
2020-03-15,18.99,72.89,126.8347
2020-03-15,18.99,72.93,132.0971
2020-03-15,18.99,72.97,118.646
2020-03-15,18.99,73.01,104.1885
2020-03-15,18.99,73.05,89.5507
2020-03-15,19.03,72.77,111.7294
2020-03-15,19.03,72.81,120.9882
2020-03-15,19.03,72.85,174.4066
2020-03-15,19.03,72.89,138.103
